datetime_utc,airline,name,retweet_count,text,tweet_location,airline_sentiment
2015-02-21 02:08:00,Southwest,BourbonBanter,0,@SouthwestAir I need your help but no one will pick up the phone.,"St. Louis, MO",negative
2015-02-21 02:10:00,Delta,theycallme_HH,0,@JetBlue Thank you ! What about Paris ? Could we arrange something from there ?,Orleans/Tarpon Springs/London,neutral
2015-02-21 02:10:00,United,DaRenton,0,"@united UA 1706 delayed again - I get charged $600 if Late Flight by you - you say ""oh well""",Colorado,negative
2015-02-21 02:13:00,United,DaRenton,0,@united typically once you get the problem fixed - then the crew expires - and the delay turns into a Cancelled Flight...,Colorado,negative
2015-02-21 02:14:00,United,DaRenton,0,@united already missed connection... UA 495,Colorado,negative
2015-02-21 02:16:00,Southwest,KyleFogg82,0,"@SouthwestAir app error - says click here, can't click not hyperlinked http://t.co/IH5w9nfKz2","Indianapolis, IN",negative
2015-02-21 02:17:00,United,jakehparrott,0,"@united's first flight (4651, to #IAH) from #IAD is delayed...because no one hooked up ground power to the plane. Get it together, folks.","iPhone: 0.000000,0.000000",negative
2015-02-21 02:17:00,United,DaRenton,0,"@united  UA 1706 there is no way a plane ""loses its software"" I believe you decided to do an upgrade...",Colorado,negative
2015-02-21 02:21:00,United,DNLee5,0,"@united my flight out of BGM Cancelled Flightled last night, I get a hotel voucher, but had to pay for a cab back. Worse cab experience ever","New York, US; Tanzania, Africa",negative
2015-02-21 02:23:00,US Airways,WTFloris,0,@USAirways International,Raxacoricofallapatorius,neutral
2015-02-21 02:36:00,US Airways,WTFloris,0,"@USAirways Umm, can you define 'extra time'?",Raxacoricofallapatorius,negative
2015-02-21 02:36:00,Virgin America,eatgregeat,0,"@VirginAmerica - the passenger in 7D, Flt 338 that assaulted me shouldn't have flown. I trust he's banned. Crew filed report to @FAANews",,negative
2015-02-21 02:36:00,Delta,JetBlueNews,0,@JetBlue Airways Lowered to Strong Sell at Vetr Inc. (JBLU) - Mideast Time http://t.co/yMMH9k4CBr,USA,neutral
2015-02-21 02:37:00,Delta,tammyterez,0,@JetBlue Get me out of this 7 degree weather...here we go! #westpalmbeachbound  _ÙÎ_Ïöü_ÙÔü,New York ,neutral
2015-02-21 02:39:00,United,filmbizpro,0,Hey @united you've upgraded me on a 10 hour International flight. I forgive you :-) thank you!,Amsterdam/Malibu,positive
2015-02-21 02:40:00,Southwest,Immafun12,0,@SouthwestAir @Imaginedragons #DestinationDragons Scavenger Hunt rules: http://t.co/vHgkiTzSaw,Oregon,neutral
2015-02-21 02:45:00,Southwest,Shugnussy,0,@SouthwestAir There's nothing I love more than being on hold for over an hour http://t.co/LIQWoblFbT,"Liberty Lake, WA",negative
2015-02-21 02:45:00,United,tcfitz3,0,@united  No first class passenger should have to pay for inflight wifi.,Houston,negative
2015-02-21 02:47:00,Southwest,jsanner2,0,@SouthwestAir Any plans to implement a call-back system on your reFlight Booking Problems line? Been on hold for over an hour now...,,negative
2015-02-21 02:50:00,United,DaRenton,0,@united I do I was on UA 495 LAX TO DEN - we are scheduled to land LAX @ 7:38 am - please rebook to Denver - best flight,Colorado,negative
2015-02-21 02:53:00,Delta,mutantgatto,0,@JetBlue by any chance do u offer fresh guacamole on your flights,ravioli,neutral
2015-02-21 02:55:00,United,DaRenton,0,@united now arrives LAX @ 8:03 am,Colorado,neutral
2015-02-21 02:57:00,United,ryaneaster,0,@united service by staff was great as usual. Cleanliness and smells a bit much. I'll be back. #satisfied traveler,Chicago,positive
2015-02-21 02:58:00,US Airways,WTFloris,0,"@USAirways Got it, thanks!",Raxacoricofallapatorius,positive
2015-02-21 02:58:00,United,ryaneaster,0,@united stellar customer service. You have earned my business by your attention to detail.,Chicago,positive
2015-02-21 03:00:00,Southwest,svenki,0,@SouthwestAir rocks - @AmericanAir horror,,negative
2015-02-21 03:02:00,United,CaseyBarnes1,0,@united at MSP w/3 employees trying to check in several hundred and the line is crazy might miss our plane be sure to thank these employees,"Lake City, MN",negative
2015-02-21 03:08:00,Delta,mutantgatto,0,@JetBlue word thanks,ravioli,positive
2015-02-21 03:10:00,Delta,Galapaghxst,0,@JetBlue real shit my nigga north don't play around!,,neutral
2015-02-21 03:19:00,United,ryaneaster,0,@united provide a voucher for one of my customers and I will tweet about you all day long #earnedmybusiness,Chicago,positive
2015-02-21 03:22:00,United,Sallee_D,0,@united is ridiculous! UA6 delayed for 3.5 hours and counting. Should have booked with a diff airline that takes it seriously #unitedsucks,,negative
2015-02-21 03:28:00,Southwest,jsanner2,0,@SouthwestAir On hold for two hours and it timed-out on me. Great system you got there.,,negative
2015-02-21 03:30:00,United,Addair,0,ÛÏ@united: @Addair  We hope you don't miss your connection. For help with re-Flight Booking Problems please Follow us &amp; DM your confirmation. ^CPÛdone thx,"Raleigh, NC",neutral
2015-02-21 03:30:00,Delta,Michael_Lytle,0,@JetBlue today my family gets to experience #mosaic status w/ me! #LifeIsGood,"Salem, NH",positive
2015-02-21 03:33:00,United,Addair,0,@united lets do that can you email boarding pass?,"Raleigh, NC",neutral
2015-02-21 03:36:00,United,NicoleRoundy,0,@united it's been booked into first class with curbside delivery 24 hours from now. I'm counting on it! #TeamUSA,"Park City, UT",negative
2015-02-21 03:40:00,Southwest,RawTravelTV,0,@SouthwestAir apologies help. Would have been nice had supvsr. Sally in CLE offered one. Not usual gr8 southwest customer service I love,New York City,negative
2015-02-21 03:45:00,Southwest,gabb_b,0,@SouthwestAir jumped the gun a little Cancelled Flighting our flights? No other airline is Cancelled Flighting out of Louisville. You're ruining my vacation.,"Louisville, KY ",negative
2015-02-21 03:49:00,United,Mike_J_Morgan,0,@united is #ELP Friendly. #flyerfriendly #united #emb145 #elpaso http://t.co/9mEOzBO4xl,"Norman, OK",positive
2015-02-21 03:51:00,United,_Eric_Bishop,0,"@united Yes, myself and about 200 other people also.",Little Rock,negative
2015-02-21 03:54:00,Delta,AeroJobMarket,0,@JetBlue @Airbus Wow what an amazing video https://t.co/dbcvEPn5QC Great world Guys #Bluemanity #CoreValues #Passion #AeroJobMarket,Worldwide,positive
2015-02-21 03:54:00,US Airways,evonleer,0,@USAirways dealing w fam emergency. Was told was rebooked this am to AA flight 4297 out of ORD and now it's not in system. Need help ASAP.,"Washington, DC",negative
2015-02-21 03:56:00,US Airways,kidchorusteach,0,@USAirways no online clearly states I can NOT- It says to call res. I already explained that.,,negative
2015-02-21 03:57:00,US Airways,CLChicosky,0,"@USAirways u would think if u were going to Cancelled Flight my flight, you'd rebook our seats to something other than the last row. #usairwaysfail",,negative
2015-02-21 03:58:00,Delta,AeroJobMarket,0,"@JetBlue @Airbus  Wow, awesome videos guys https://t.co/dbcvEPn5QC Great work. #Bluemanity #CoreValues  #Passion #AeroJobMarket #avgeek",Worldwide,positive
2015-02-21 04:02:00,Southwest,MichelleMSmart,0,@SouthwestAir flt 3260 out of mht. Have fun with my kids and grandkids 10 of them!!  Jack says hi! http://t.co/BHOOiyT6ZQ,,neutral
2015-02-21 04:03:00,United,recon_love,0,@united never fails to have delayed flights _Ù÷Á,,negative
2015-02-21 04:09:00,United,ananth77,0,@united good job at CLE .. TPA on schedule ... 4 to 5 inches of snow ! http://t.co/9tbsJquw41,,positive
2015-02-21 04:13:00,US Airways,LindsaySweeting,0,"@USAirways It's pretty hilarious that you want @SweetingR to finish his awful experience before doing something. Make it right, now.","Asheville, NC",negative
2015-02-21 04:14:00,Southwest,Tyler_Stotts,0,@SouthwestAir loving the boarding to go to Chicago #KeepItMovin',,positive
2015-02-21 04:15:00,US Airways,ErinPlocica,0,"@USAirways flight 705 FRA-CAT did some odd zig-zagging movements over Frankfurt...
Is everything ok?","NÌ_rnberg, Germany ",negative
2015-02-21 04:15:00,US Airways,LindsaySweeting,0,"@USAirways Also, get excited, because he's going to be unable to contact you all from his destination, so you get to talk to me.","Asheville, NC",negative
2015-02-21 04:16:00,US Airways,imjipper33,0,"@USAirways quick, let's board a plane so that we can sit on runway for 2 hours #clockwork #scareways #neverfails @AUmilo1",nashville via minnesota,negative
2015-02-21 04:20:00,Delta,kerrymflynn,1,"@JetBlue ah no the staff was perfect this morning at JFK, more sleep for me!! :)","New York, NY",positive
2015-02-21 04:23:00,Southwest,SecularBoston,0,"@SouthwestAir how is tkt in the A grp for a cxld flight gets stuck at the back of the Cs when your site, phone and agents took 1h to rebook","Somerville, MA",negative
2015-02-21 04:25:00,Virgin America,_LisaCap,0,@VirginAmerica love the 90s music blasting at gate in #Boston while waiting for flight to #SanFrancisco. Only if I could get an iced coffee!,"Charlestown, MA",positive
2015-02-21 04:28:00,Southwest,HaleyKateB,0,"@SouthwestAir Thanks for not telling us our flight was Cancelled Flightled, not helping us in anyway and ruining my birthday. #worstcustomerservice","Branson, MO",negative
2015-02-21 04:36:00,Delta,JetBlueNews,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/FFc13zYGJS,USA,neutral
2015-02-21 04:38:00,Delta,KimSinanovic,0,@JetBlue Thanks for the complimentary upgrade to first.  You are the best!,,positive
2015-02-21 04:38:00,US Airways,LindsaySweeting,0,@USAirways Cool. Now @SweetingR has been told you can't re-route his bags after he was told to leave them last night. He needs them to race.,"Asheville, NC",negative
2015-02-21 04:39:00,United,TheBarnesology,0,@united I already follow you. One of you 800-number agents rebooked me. Went from a 777 to an a320. Ugh.,"Houston, TX",negative
2015-02-21 04:40:00,Delta,takenn54,0,@JetBlue are you going to be giving travel agent rates to those who hold an Iata card ???,"Albany,NY",neutral
2015-02-21 04:41:00,US Airways,LindsaySweeting,0,@USAirways you've completely ruined a pro athlete's ability to prepare for a race. Now you won't help him get the bike he needs to the DR?!,"Asheville, NC",negative
2015-02-21 04:43:00,United,lingley,0,@United terrible illogical re-route after Cancelled Flightled connection. Then made me pay to check bag. Then lost bag. #ual,"ÌÏT: 42.706796,-71.210754",negative
2015-02-21 04:44:00,US Airways,kaptainkoncrete,0,@USAirways is there a number to call to modify reservation.  Please help. Very frustrating with american and us air merger,,negative
2015-02-21 04:45:00,Southwest,CallMeStanley7,0,@SouthwestAir Suggestions: tell customers approximate wait times when they are on hold (50 min now...) and allow them to Cancelled Flight online!,,negative
2015-02-21 04:48:00,United,BenBell22,0,"@united It isnt simple issue, generally how you set up check in/baggage policies at Logan and general unhelpfulness of employees in early AM",,negative
2015-02-21 04:48:00,US Airways,iansilverman,0,@USAirways you call this a window seat? #airbus321seat14Fproblems http://t.co/ZKOE6clGiU,Philadelphia,negative
2015-02-21 04:50:00,United,BenBell22,0,"@united I appreciate the immediate offer, but suspect it is more long-term issue/not simple fix. Also, ski/bootbag policy is awkward at best",,negative
2015-02-21 04:52:00,US Airways,shaun_g,0,@USAirways bumping people off a flight ten minutes before takeoff because the flight is overbooked #fail,Nairobi,negative
2015-02-21 04:53:00,United,BenBell22,0,@united coupled with self-service policies/cost cutting exacerbates the noted issues. (3/3),,negative
2015-02-21 04:54:00,Delta,PilardelMaria,0,@JetBlue Thanks!,#theBronx ,positive
2015-02-21 04:54:00,US Airways,imprfctfitlife,0,@USAirways incapable of seating a 2yo and mom together. Toddler in his own row #fail @CNN,"Brooklyn, NY",negative
2015-02-21 04:57:00,US Airways,imprfctfitlife,0,@USAirways told to work it out ourselves #joke #fail,"Brooklyn, NY",negative
2015-02-21 04:58:00,US Airways,kaptainkoncrete,0,@USAirways ok. Thank you,,positive
2015-02-21 05:00:00,United,justin_gbp,0,@united i booked lh via ua.  However at gate they rebooked me to a Late Flightr lh flight.  Now that flight didnt earn pqd for me.  How do i get it,,negative
2015-02-21 05:04:00,US Airways,shaun_g,0,@USAirways yes. But the manner with which it was done was harsh for those affected. Already checked in. No remorse. Weak alternatives.,Nairobi,negative
2015-02-21 05:05:00,US Airways,NYC_Allie,0,@USAirways Trying to change my flight due to NYC travel advisory... your online system Cancelled Flighted my entire flight. Been on hold for over 1 hr,NYC,negative
2015-02-21 05:05:00,United,AviNewYork,0,@united First Officer of UA 1514 checking our 757 prior to departure from EWR yesterday while on his cell. Safety ??? http://t.co/1TFH2v0a7z,,neutral
2015-02-21 05:07:00,Delta,mike_baskin,0,"@JetBlue thanks for getting me to Boston early for @TuftsEnergyConf ""Breaking Barriers To a Clean Energy Future""","Cambridge, MA",positive
2015-02-21 05:08:00,United,thefarb,0,"@united do you teach your gate agents 2 lie? Or do they just learn on their own? There was overhead space for my bag,  didn't have to check","ÌÏT: 39.39339,-76.762595",negative
2015-02-21 05:11:00,Delta,JessBarbalato,0,@jetblue is the website down? Can't print boarding pass,,negative
2015-02-21 05:16:00,US Airways,franchise02,0,"@USAirways any guesstimate on hold times? Can't change my flight online, at 45 mins and counting...",,negative
2015-02-21 05:18:00,US Airways,franchise02,0,@USAirways So no idea? Thanks...,,neutral
2015-02-21 05:20:00,Southwest,chelseamcwillie,0,@SouthwestAir is my favorite airline!  I can't wait to book my flight to New Orleans for my trip in April!! :) :),"Narragansett, Rhode Island",positive
2015-02-21 05:20:00,US Airways,Terri79,0,@USAirways Sitting on the runway at phl for the last 30 min because the correct weights for the flight aren't in the system? #jobfail,Earth,negative
2015-02-21 05:21:00,Southwest,jaretgordon,0,@SouthwestAir almost an hour on hold for swa is inexcusable #hiremorepeople,,negative
2015-02-21 05:22:00,US Airways,MsDixieDeLight,0,"@USAirways your checkin at @PHLAirport is a #shitshow, and the agent behind the counter who tried to send me to the wrong destination=rude!","New York, NY",negative
2015-02-21 05:22:00,United,beckybye,0,@united on flight 1665 but it's not departing! Website says delayed due to operational difficulties-what does that mean?,"Denver, CO",negative
2015-02-21 05:23:00,US Airways,ndngenuity,1,"All followers please note that @USAirways is not taking customer service calls, nor responding by helping via soc. media #dontflyusairways",Chesapeake Bay watershed,negative
2015-02-21 05:24:00,Delta,Ajok81,0,@JetBlue going to San Juan!,,neutral
2015-02-21 05:24:00,United,garycirlin,0,@united will the kudos to capt. Herman be relayed to his chief pilot or should I be emailing someone?,NY,positive
2015-02-21 05:25:00,Delta,Dress4YesConJax,0,"@JetBlue Even though this flight #226 didn't have much needed hot beverages 4 us NY-ers, the landing was super smooth _ÙÔ_ÙÔ _Ù÷_ #happytweet",NYC ,positive
2015-02-21 05:25:00,United,JuanJoseRG02,0,"@united: ""Left gate 5 minutes early."" 
My thoughts: ""That doesn't count if you sit on the Tarmac for a half hour."" #comeonpeople","Nashville, TN      +309+ +320+",negative
2015-02-21 05:26:00,Southwest,gabb_b,0,@SouthwestAir I'm going to need you to answer your phones. Being on hold for an hour isn't okay.,"Louisville, KY ",negative
2015-02-21 05:26:00,United,BDWiese,0,"@united really, fill out a form about my flight experience? I sent an email to the 1K email address.","New Jersey, USA",negative
2015-02-21 05:28:00,US Airways,ndngenuity,0,"@USAirways I don't want a reservation change, just adding a service. Am going public with this to get help.",Chesapeake Bay watershed,negative
2015-02-21 05:29:00,Delta,benjaminokeefe,0,ÛÏ@JetBlue: @benjaminokeefe Thanks for including us on your tour! Did you pack your winter coat?ÛUnfortunately yes ãüÝãü #WereNotinCaliAnymore,,negative
2015-02-21 05:30:00,US Airways,WikeMK,0,"@USAirways trying 2 fly frm DCA to SRQ to visit a family member in hospice but 4532 was Cancelled Flightled, can someone assist me?","washington, dc",negative
2015-02-21 05:32:00,Southwest,dizzleforizzle,0,@SouthwestAir Cancelled Flightled my flight won't refund me and told me 2 call customer service n been holding for 30 minutes still waitin #BadService,"Omaha, NE ",negative
2015-02-21 05:35:00,United,AviNewYork,0,@united while busy on his cell phone ???,,negative
2015-02-21 05:37:00,US Airways,ErinPlocica,0,"@USAirways we're glad to hear it. Out of curiosity, what causes such flight patterns?","NÌ_rnberg, Germany ",neutral
2015-02-21 05:38:00,Southwest,DuellAram,0,@SouthwestAir so why is every single flight out of @PortColumbusCMH Cancelled Flightled for only your airline?,,negative
2015-02-21 05:39:00,United,tomwylie19,1,@united 132 characters does not cover my reasons I'm afraid,,negative
2015-02-21 05:40:00,US Airways,CraigHall19701,0,@USAirways baggage drop at phl b/c is incredibly backed up... unacceptable service,Delaware,negative
2015-02-21 05:44:00,Southwest,Chris44j,0,@SouthwestAir  at fort launder dale and the gate agent can't switch flights to an earlier flight but we can on our phone...ridiculous,,negative
2015-02-21 05:44:00,Delta,triniluv81,0,@JetBlue got it. Thanks,"Troy, NY",positive
2015-02-21 05:44:00,United,DiqM,0,"@united web app won't let me upgrade seats, call center wait time is 20 minutes plus, just want to get more legroom but it's a pita",here,negative
2015-02-21 05:51:00,Southwest,DontenPhoto,0,@SouthwestAir Flight 4315 (N231WN) taxis at @FlyTPA prior to flight to @Fly_Nashville http://t.co/IDRa8keNoH,"Englewood, Florida",neutral
2015-02-21 05:51:00,Delta,thepointskid,0,@JetBlue do you have a waiver for NY weather today?,New York,neutral
2015-02-21 05:54:00,Southwest,dizzleforizzle,0,@SouthwestAir 40 minutes still haven't talked to one person #shocking phone is gonna died before I talk to anyone http://t.co/iWoiGRLHXb,"Omaha, NE ",negative
2015-02-21 05:58:00,Southwest,aoofori,0,@SouthwestAir Have been on hold to reschedule a flight for 1.5 hours! Please help! Phone will be out of batteries soon.,,negative
2015-02-21 05:59:00,United,Pacen8r,1,"@united your ""Airserv"" contractors aren't worth a wet damn. 30min Late Flight, still not done w bags on UA1566. They made checkin a calamity.","Manassas, Virginia",negative
2015-02-21 05:59:00,United,kylemostyn,0,@united Will never fly with you again! Terrible service!! Ruined our entire vacation!! #lostsuitcase #noreimbursement,YYC,negative
2015-02-21 05:59:00,US Airways,MarciDunnagan,0,@USAirways how do I find an email address regarding reativation of dividend miles. Nothing on website,"Boston, MA",negative
2015-02-21 06:01:00,Southwest,allie_kaji621,0,@SouthwestAir great flight! And great view! http://t.co/auFM4xdaj2,Den10,positive
2015-02-21 06:02:00,US Airways,PRof_Solutions,0,@USAirways DCA to RSW at 8:30am Cancelled Flightled.  Rebook to Charlotte Cancelled Flightled.  Can we rebook selves online???,"Washington, DC",negative
2015-02-21 06:02:00,US Airways,NYC_Allie,0,@USAirways I fucking hate your customer service. I've been on hold all morning trying to figure out why you Cancelled Flighted my flight.,NYC,negative
2015-02-21 06:03:00,US Airways,NYC_Allie,0,"@USAirways I'm on vacation, This is the LAST thing I want to be doing. Is anyone even answering the phone?",NYC,negative
2015-02-21 06:06:00,US Airways,AnnaFreifeld,0,@USAirways a big thanks to the gate agent flt5127..keeping us informed of the delay#greatcustomerservice,,positive
2015-02-21 06:08:00,US Airways,NYC_Allie,0,@USAirways or is anyone even responding to social media? AWFUL.,NYC,negative
2015-02-21 06:14:00,Delta,alexlmichael,0,@JetBlue you #fail. Snow coming to DC area. Tried to get on earlier flight. You refused. Now flight 6.5 hours delayed. Greedy and foolish.,Washington DC,negative
2015-02-21 06:16:00,Southwest,dtinnel,0,@SouthwestAir Are we sure flights will not be Cancelled Flighted after 1200 I am trying to make plans in STL,South Carloina,neutral
2015-02-21 06:20:00,United,AviNewYork,1,@united have you inspected the picture? routine aircraft check while on his cell phone? What will the FAA &amp; NYT say ? http://t.co/bNgpli8JT6,,negative
2015-02-21 06:20:00,United,retailtherapy10,0,@united 15.99 for wireless?  Was 6.99 epic #fail . #greedy #piggy you are the worst!,,negative
2015-02-21 06:21:00,US Airways,Danielle__Paige,0,@USAirways Saying my friend missed her flight when she clearly sat next to me on the plane &amp; now you're Cancelled Flighting her flight home.. WTF!?,,negative
2015-02-21 06:23:00,United,AviNewYork,1,@united his cell phone record needs to be checked to see who did conversed with. I trust the FAA can handle this better.,,negative
2015-02-21 06:23:00,Southwest,AhamayIkuzus,0,@SouthwestAir been on hold so long to rebook my Cancelled Flightled flight I had enough time to rebook with @USAirways instead! Lots of room there!,St Louis,negative
2015-02-21 06:25:00,United,LandoForziati,0,"@united 
Flight UA1665 got delayed 2 hours due to a mechanical issue...could use a free drink or 3 to make up for this inconvenience","Cloud City, MA",negative
2015-02-21 06:34:00,Southwest,scunning16,0,@SouthwestAir been on hold to rebook a flight to CMH for 1.5 hrs. Your rebook website is crashed.,Ohio,negative
2015-02-21 06:34:00,Southwest,nelsjeff,0,"@SouthwestAir, I've been on hold for 3 hrs. now, waiting to talk to someone with a pulse to get my Cancelled Flighted flight rescheduled. Is this SOP?",,negative
2015-02-21 06:34:00,Southwest,scunning16,0,@SouthwestAir Can I book a flight on my own and get reimbursed by you?,Ohio,neutral
2015-02-21 06:35:00,United,smallestnode,0,@united your plane's been waiting at the Gate for two hours with all passengers onboard in their cramped seats. Yuck.,"Boston, MA",negative
2015-02-21 06:35:00,US Airways,lfothergill,0,@USAirways can you please post wait time-have been on hold for two hours,"Pittsford, Vermont",negative
2015-02-21 06:35:00,United,hadAbadWeek,0,"@united if you're going to Cancelled Flight flights today, do everyone a favor and get on it now. Don't stall the inevitable.",,negative
2015-02-21 06:36:00,US Airways,MissMollyAas,0,"@USAirways paid to upgrade to first class, went up to Admirals club at PHX airport to be turned away because our flight is to CUN and not MC","phoenix, AZ",negative
2015-02-21 06:36:00,Delta,JetBlueNews,0,@JetBlue Airways Stock Rating Lowered by Vetr Inc. (JBLU) - Dakota Financial News http://t.co/QW2eBEEMVg,USA,neutral
2015-02-21 06:36:00,Delta,RoyalVestige,0,@JetBlue When are you guys doing a dualcam with @RedReserve ?,Sub to me! ,neutral
2015-02-21 06:37:00,US Airways,MissMollyAas,0,@USAirways so disappointed. Least you could do is give us access to admirals club for an hour before our flight to our wedding!,"phoenix, AZ",negative
2015-02-21 06:37:00,Southwest,ERMaguire,0,"@southwestair Cancelled Flightling flights due to winter weather is totally understandable, but it would sure be nice if you would answer your phones.","Washington, DC",negative
2015-02-21 06:37:00,Southwest,slimbucks23,0,@SouthwestAir thanks for the Cancelled Flightation today. Only airline that's Cancelled Flighted. Lost a customer today.,"Columbus, Ohio",negative
2015-02-21 06:37:00,Southwest,prakashksinha,0,@SouthwestAir - i needed refund on my Cancelled Flightled flights this morning and had been on hold for more than an hour X 3. what to do?,"43.012983,-78.724003",negative
2015-02-21 06:38:00,United,tbjackson09,0,"@united thank you.
It's my daughters 13th bd party w/proj. weather cond, it doesn't look promising.
Please assist with earlier flts to Cmh?",,positive
2015-02-21 06:38:00,United,_LaVitaLoca,0,@united I'm afraid not... I fly or service every week and I'm just unhappy..spend too much money to be unhappy,,negative
2015-02-21 06:38:00,US Airways,ShelbyDrazen,1,"@USAirways check in at St. Louis is so rude, even the TSA is nicer than them.",,negative
2015-02-21 06:39:00,Delta,corinahe,0,"@JetBlue offers free flights for ""Fly it Forward"" campaign http://t.co/Yh1KZkYZrR http://t.co/wmO6tKqhXp via @usatodaytravel #travel #cause",USA,neutral
2015-02-21 06:41:00,United,convair990BHX,1,@united 757 N33103 taxies @bhx_official departing as UA26 to Newark Liberty Airport http://t.co/IALiCEH2FT,,neutral
2015-02-21 06:45:00,US Airways,franchise02,0,@USAirways 2 hours and 7 minutes. Just want to know I'm still in the queue...,,negative
2015-02-21 06:46:00,Southwest,EmilySandvik,0,@SouthwestAir I've been on hold for 2 hours!  When will you answer??,,negative
2015-02-21 06:46:00,Delta,joespurr,0,"@JetBlue may I check my 17-month-old child's fold-up crib for free on my flight tomorrow, similar to your policy for infant car seats?","Cambridge, MA",neutral
2015-02-21 06:47:00,Southwest,DuellAram,0,"@SouthwestAir my wife has now been on hold for 90 minutes....I get weather is bad, but this is insane. #customerservice #customerloyalty",,negative
2015-02-21 06:49:00,Delta,domitilarodrig1,0,@JetBlue I would like to receive offers.,,neutral
2015-02-21 06:50:00,US Airways,LaurenCarrot,0,"@USAirways what's the point of email stating I didn't get bumped to 1st class? I know I'm not in first class, I booked the regular ticket",Your Dreams,neutral
2015-02-21 06:53:00,United,franknoc,0,"@united I was, just very surprised it took over 15 mins. Never experienced anything like that on 1K number",,negative
2015-02-21 06:54:00,Southwest,SuccessHorizons,0,"@SouthwestAir Thanks 4 the great service, staff, letting me change my flight 5 times for free! PVD to the skies for me always on SWA!","Barrington, Rhode Island",positive
2015-02-21 06:55:00,Southwest,kylemusserco,0,@SouthwestAir so glad u guys do business w/ more class than UR competitors @SpiritAirlines _Ù÷,#PureMichigan ,positive
2015-02-21 06:59:00,Southwest,alee317,0,@SouthwestAir Plz consider customers you're losing to #AA for _Ù_Ç the KC  Óü OKC directs. #okcdirects #OKC #MCI #flights #okcprofessionals,,neutral
2015-02-21 06:59:00,United,calebkelley,0,@united My flight was Cancelled Flighted and I'm needing some help reFlight Booking Problems.,"Springfield, MO",negative
2015-02-21 07:00:00,United,AndrewMcDublin,0,@united Hi have a question re future Flight Booking Problems. DUB-JAC 29/9 JAC-LAX 8/10 LAX-DUB 13/10. I'm *G. What is checked bag allowance for JAC-LAX?,,neutral
2015-02-21 07:01:00,Southwest,UnprovenTheory,0,@SouthwestAir Cancelled Flightled my flight without explanation and won't pick up the phone...25 minutes and counting.   #customerservice @olive201,,negative
2015-02-21 07:01:00,United,kayyywe,0,@united terrible service for military members and their families. #ridiculous #UnitedAirlines,,negative
2015-02-21 07:03:00,Southwest,MichaelOinJax,0,@SouthwestAir Show Jacksonville some _ÙÕtoo!  We want #3ticketsforJax!,,neutral
2015-02-21 07:05:00,Delta,JetBlueNews,0,@JetBlue Airways Now Covered by Bank of America (JBLU) - Dakota Financial News http://t.co/WOwxhpU5qv,USA,neutral
2015-02-21 07:06:00,Southwest,AmyBFree,0,@SouthwestAir Been on hold for over an hour - any chance someone can help me on here?,,negative
2015-02-21 07:06:00,Southwest,loudgirl3611,0,@SouthwestAir so u Cancelled Flight our flight to PHX bc of SDF weather but flights 2 the NE from SDF are still going on?! WTF? http://t.co/NGG3N0wIaR,,negative
2015-02-21 07:07:00,US Airways,tzutse,0,"@USAirways on hold for 1hr, 30min. Not willing to hang in there as long as @franchise02. @AmericanAir answered in 7 min. U are not 1 yet.",Texas,negative
2015-02-21 07:10:00,Delta,staceylking,0,"@JetBlue I'd go back to Haiti to deliver shoes, books&amp;medicine to kids I met in orphanage last year. #flyingitforward http://t.co/pGoeUXnsPI","boise, idaho",neutral
2015-02-21 07:10:00,Southwest,amyvenezia,0,@SouthwestAir been on hold  for 2 1/2 hrs. Can't get 2 airport 4 flight icy country backroads! Help pls? Can a human answer? #BNA,The Universe,negative
2015-02-21 07:11:00,Delta,staceylking,1,@JetBlue while in Haiti Id do food distribution for hundreds of hungry kids in nearby villages. #flyingitforward http://t.co/lTf2quD3Xc,"boise, idaho",neutral
2015-02-21 07:12:00,US Airways,observepeople,0,@usairways I've been on hold for approaching 2 hrs for an issue when I changed my ticket online. Frustrating.,,negative
2015-02-21 07:12:00,United,sjampol,0,@united I sent my details to the customer care link you sent me almost a month ago and no response.,San Francisco,negative
2015-02-21 07:14:00,Southwest,amy_ginsburg,0,@SouthwestAir How can we get refund instead of credit for flight that you Cancelled Flightled? We couldn't switch to a flight tomorrow.,"North Bethesda, MD",neutral
2015-02-21 07:14:00,US Airways,therealcab,0,@USAirways how long are you going make us sit in this plane while they repair it? Could I at least get a beer???,,negative
2015-02-21 07:14:00,Southwest,amyvenezia,0,@SouthwestAir  been on hold  for 2 1/2 hrs. Can't get 2 airport 4 flight icy country backroads! Help pls? @SouthwestAir  #BNA,The Universe,negative
2015-02-21 07:14:00,Delta,staceylking,1,"@JetBlue Port-Au-Prince, Haiti for continued food distribution, medical supplies, &amp; orphan care!  #flyingitforward http://t.co/fn2QXybT9K","boise, idaho",neutral
2015-02-21 07:14:00,Southwest,jaindrops,0,@SouthwestAir - STL-BOS flight today was Cancelled Flightled. Online resched form gives an error. On hold for past 90 min. HELP! #terribleservice,"Boston, MA",negative
2015-02-21 07:15:00,United,smallestnode,0,@united 3 hours of sitting in the plane that hasn't left the Gate yet. 6 more hours of actual flying left.,"Boston, MA",negative
2015-02-21 07:16:00,United,smonnat,1,@united officially has the most inefficient boarding procedure. There is no reason it should take 45 mins to board a plane!,"State College, PA",negative
